New_ID,Life satisfaction,Neighborhood satisfaction,Similarity to friends,Years in Somerville,Marital status,Social community events availability,Annual household income,Housing satisfaction,Age,Gender,year,Living with children under 18,Student status
6718,6.0,7.6982275072919,5.0,11.6967409537503,Single,4.013248542660308,100894.45434919304,7.594181275643416,35.5,Female,2011,0,0
6719,10.0,7.6982275072919,10.0,11.6967409537503,Single,4.013248542660308,6000.0,7.594181275643416,65.5,,2011,0,0
6720,10.0,7.6982275072919,10.0,11.6967409537503,Single,4.013248542660308,100894.45434919304,7.594181275643416,43.23844859998021,Female,2011,0,0
6721,10.0,7.6982275072919,10.0,11.6967409537503,Widowed,4.013248542660308,17999.399999999998,7.594181275643416,65.5,Female,2011,1,0
6722,10.0,7.6982275072919,6.687547980961154,11.6967409537503,Married,4.013248542660308,17999.399999999998,7.594181275643416,65.5,Female,2011,1,0
6723,8.0,7.6982275072919,8.0,11.6967409537503,Single,4.013248542660308,17999.399999999998,7.594181275643416,35.5,Male,2011,0,0
6724,10.0,7.6982275072919,10.0,11.6967409537503,Widowed,4.013248542660308,6000.0,7.594181275643416,65.5,Female,2011,0,0
6725,10.0,7.6982275072919,10.0,11.6967409537503,Married,4.013248542660308,6000.0,7.594181275643416,65.5,Female,2011,0,0
6726,10.0,1.0,6.687547980961154,25.0,,3.0,185600.0,7.594181275643416,49.5,Male,2013,1,0
6727,2.0,7.0,6.687547980961154,13.0,,4.0,72499.42,7.594181275643416,29.5,Female,2013,0,0
6728,8.0,8.0,6.687547980961154,5.5,,4.0,72499.42,7.594181275643416,39.5,Male,2013,1,0
6729,6.0,1.0,6.687547980961154,25.0,,4.0,5800.0,7.594181275643416,59.5,Female,2013,0,0
6730,5.0,5.0,6.687547980961154,13.0,,3.0,43499.42,7.594181275643416,49.5,Female,2013,1,0
6731,8.0,8.0,6.687547980961154,0.5,,5.0,101499.42,7.594181275643416,29.5,Female,2013,0,0
6732,9.0,8.0,6.687547980961154,5.5,,4.013248542660308,20299.42,7.594181275643416,39.5,Male,2013,0,0
6733,10.0,9.0,6.687547980961154,0.5,,4.0,97531.3058708866,7.594181275643416,43.23844859998021,Female,2013,0,0
6734,3.0,8.0,6.687547980961154,25.0,,4.0,43499.42,7.594181275643416,69.5,Female,2013,0,0
6735,8.0,8.0,6.687547980961154,5.5,,4.0,72499.42,7.594181275643416,29.5,Female,2013,0,0
6736,8.0,10.0,6.687547980961154,18.0,,5.0,72499.42,7.594181275643416,69.5,Female,2013,0,0
6737,10.0,10.0,6.687547980961154,25.0,,5.0,72499.42,7.594181275643416,69.5,Male,2013,1,0
6738,9.0,10.0,6.687547980961154,25.0,,4.0,20299.42,7.594181275643416,69.5,Male,2013,0,0
6739,10.0,10.0,6.687547980961154,25.0,,5.0,72499.42,7.594181275643416,69.5,Male,2013,1,0
6740,5.0,4.0,6.687547980961154,25.0,,2.0,20299.42,7.594181275643416,69.5,Male,2013,0,0
6741,8.0,3.0,6.687547980961154,25.0,,1.0,72499.42,7.594181275643416,69.5,Male,2013,0,0
6742,8.0,10.0,6.687547980961154,5.5,,5.0,20299.42,7.594181275643416,59.5,Female,2013,0,0
6743,10.0,10.0,6.687547980961154,25.0,,5.0,72499.42,7.594181275643416,49.5,Female,2013,0,0
6744,10.0,10.0,6.687547980961154,5.5,,4.0,101499.42,7.594181275643416,39.5,Female,2013,1,0
6745,9.0,8.0,6.687547980961154,25.0,,4.0,97531.3058708866,7.594181275643416,39.5,Female,2013,1,0
6746,8.0,6.0,6.687547980961154,5.5,,4.0,101499.42,7.594181275643416,29.5,Female,2013,0,0
6747,7.0,8.0,6.687547980961154,5.5,,5.0,185600.0,7.594181275643416,49.5,Female,2013,0,0
6748,7.0,7.0,6.687547980961154,11.6967409537503,,4.0,144999.41999999998,7.594181275643416,29.5,Male,2013,0,0
6749,9.0,8.0,6.687547980961154,5.5,,5.0,144999.41999999998,7.594181275643416,29.5,Male,2013,0,0
6750,7.0,8.0,6.687547980961154,18.0,,4.0,43499.42,7.594181275643416,59.5,Female,2013,0,0
6751,9.0,10.0,6.687547980961154,25.0,,3.0,43499.42,7.594181275643416,69.5,Male,2013,0,0
6752,6.0,7.0,6.687547980961154,18.0,,3.0,20299.42,7.594181275643416,49.5,Male,2013,0,0
6753,10.0,10.0,6.687547980961154,2.0,,3.0,43499.42,7.594181275643416,29.5,Female,2013,0,0
6754,7.0,8.0,6.687547980961154,2.0,,3.0,101499.42,7.594181275643416,29.5,Female,2013,0,0
6755,9.0,8.0,6.687547980961154,25.0,,4.0,97531.3058708866,7.594181275643416,69.5,Female,2013,0,0
6756,3.0,6.0,6.687547980961154,9.0,,3.0,144999.41999999998,7.594181275643416,49.5,Male,2013,0,0
6757,7.0,6.0,6.687547980961154,0.5,,4.0,43499.42,7.594181275643416,29.5,Female,2013,0,1
6758,8.0,10.0,6.687547980961154,2.0,,4.0,5800.0,7.594181275643416,29.5,Female,2013,0,1
6759,8.0,8.0,6.687547980961154,5.5,,5.0,101499.42,7.594181275643416,29.5,Female,2013,1,0
6760,9.0,8.0,6.687547980961154,5.5,,5.0,101499.42,7.594181275643416,29.5,Male,2013,0,0
6761,8.0,8.0,6.687547980961154,2.0,,4.0,72499.42,7.594181275643416,29.5,Female,2013,0,0
6762,6.0,5.0,6.687547980961154,0.5,,3.0,72499.42,7.594181275643416,21.0,Female,2013,0,0
6763,9.0,9.0,6.687547980961154,18.0,,5.0,185600.0,7.594181275643416,59.5,,2013,0,0
6764,7.0,7.0,6.687547980961154,0.5,,5.0,72499.42,7.594181275643416,39.5,Female,2013,1,0
6765,6.0,8.0,6.687547980961154,5.5,,4.013248542660308,97531.3058708866,7.594181275643416,49.5,Female,2013,0,1
6766,8.0,8.0,6.687547980961154,0.5,,5.0,5800.0,7.594181275643416,21.0,Female,2013,0,0
6767,6.0,7.0,6.687547980961154,0.5,,3.0,20299.42,7.594181275643416,80.0,Female,2013,0,0
6768,8.0,9.0,6.687547980961154,18.0,,4.0,72499.42,7.594181275643416,59.5,Male,2013,0,0
6769,8.0,6.0,6.687547980961154,25.0,,5.0,20299.42,7.594181275643416,69.5,Female,2013,0,0
6770,10.0,10.0,6.687547980961154,5.5,,5.0,20299.42,7.594181275643416,49.5,Female,2013,0,0
6771,6.0,8.0,6.687547980961154,9.0,,4.0,101499.42,7.594181275643416,49.5,Female,2013,0,0
6772,7.0,9.0,6.687547980961154,2.0,,4.0,43499.42,7.594181275643416,29.5,Female,2013,0,0
6773,7.0,6.0,6.687547980961154,11.6967409537503,,4.0,101499.42,7.594181275643416,49.5,Female,2013,1,0
6774,10.0,10.0,6.687547980961154,18.0,,5.0,97531.3058708866,7.594181275643416,49.5,Male,2013,1,1
6775,9.0,9.0,6.687547980961154,25.0,,3.0,20299.42,7.594181275643416,69.5,Male,2013,0,0
6776,6.0,4.0,6.687547980961154,25.0,,3.0,20299.42,7.594181275643416,49.5,Female,2013,0,0
6777,6.0,10.0,6.687547980961154,25.0,,4.0,101499.42,7.594181275643416,59.5,Male,2013,0,0
6778,8.0,8.0,6.687547980961154,9.0,,4.0,97531.3058708866,7.594181275643416,59.5,Female,2013,0,1
6779,8.0,8.0,6.687547980961154,13.0,,3.0,20299.42,7.594181275643416,59.5,Male,2013,0,0
6780,9.0,10.0,6.687547980961154,5.5,,5.0,5800.0,7.594181275643416,80.0,Female,2013,0,0
6781,1.0,2.0,6.687547980961154,9.0,,5.0,97531.3058708866,7.594181275643416,69.5,Female,2013,1,1
6782,8.0,7.0,6.687547980961154,5.5,,3.0,101499.42,7.594181275643416,29.5,Male,2013,0,0
6783,6.0,1.0,6.687547980961154,11.6967409537503,,3.0,97531.3058708866,7.594181275643416,43.23844859998021,,2013,0,0
6784,9.0,10.0,6.687547980961154,25.0,,5.0,185600.0,7.594181275643416,59.5,Male,2013,0,0
6785,8.0,8.0,6.687547980961154,0.5,,4.0,144999.41999999998,7.594181275643416,29.5,Female,2013,0,0
6786,8.0,8.0,6.687547980961154,0.5,,5.0,144999.41999999998,7.594181275643416,29.5,Female,2013,0,0
6787,8.0,7.0,6.687547980961154,13.0,,3.0,97531.3058708866,7.594181275643416,59.5,Female,2013,0,0
6788,7.0,9.0,6.687547980961154,5.5,,5.0,97531.3058708866,7.594181275643416,39.5,Male,2013,0,0
6789,9.0,7.0,6.687547980961154,9.0,,4.0,185600.0,7.594181275643416,39.5,Male,2013,0,0
6790,9.0,7.0,6.687547980961154,0.5,,4.0,43499.42,7.594181275643416,21.0,Female,2013,0,1
6791,9.0,7.0,6.687547980961154,0.5,,4.0,43499.42,7.594181275643416,21.0,Female,2013,0,0
6792,4.0,7.0,6.687547980961154,18.0,,3.0,5800.0,7.594181275643416,59.5,Female,2013,0,0
6793,5.0,1.0,6.687547980961154,25.0,,5.0,185600.0,7.594181275643416,69.5,Male,2013,0,0
6794,10.0,5.0,6.687547980961154,25.0,,4.0,101499.42,7.594181275643416,69.5,Female,2013,0,0
6795,10.0,9.0,6.687547980961154,18.0,,2.0,72499.42,7.594181275643416,59.5,Female,2013,0,0
6796,5.0,5.0,6.687547980961154,25.0,,4.0,43499.42,7.594181275643416,80.0,Female,2013,0,0
6797,7.0,5.0,6.687547980961154,0.5,,3.0,144999.41999999998,7.594181275643416,49.5,Female,2013,0,0
6798,10.0,8.0,6.687547980961154,18.0,,3.0,43499.42,7.594181275643416,49.5,Female,2013,0,0
6799,7.0,7.0,6.687547980961154,0.5,,2.0,43499.42,7.594181275643416,21.0,Male,2013,0,0
6800,9.0,7.0,6.687547980961154,5.5,,1.0,43499.42,7.594181275643416,29.5,Female,2013,0,0
6801,8.0,9.0,6.687547980961154,5.5,,4.0,185600.0,7.594181275643416,39.5,Male,2013,0,0
6802,4.0,7.0,6.687547980961154,18.0,,5.0,185600.0,7.594181275643416,49.5,Male,2013,0,0
6803,10.0,10.0,6.687547980961154,2.0,,5.0,20299.42,7.594181275643416,59.5,Male,2013,0,0
6804,7.0,7.0,6.687547980961154,2.0,,4.0,20299.42,7.594181275643416,29.5,Female,2013,0,0
6805,6.0,8.0,6.687547980961154,25.0,,4.0,43499.42,7.594181275643416,59.5,Male,2013,0,0
6806,7.0,7.0,6.687547980961154,5.5,,5.0,72499.42,7.594181275643416,39.5,Male,2013,1,0
6807,8.0,10.0,6.687547980961154,0.5,,5.0,72499.42,7.594181275643416,29.5,Female,2013,0,1
6808,6.0,7.0,6.687547980961154,2.0,,4.0,72499.42,7.594181275643416,29.5,Female,2013,0,0
6809,8.0,7.0,6.687547980961154,5.5,,3.0,144999.41999999998,7.594181275643416,29.5,Female,2013,0,0
6810,8.0,7.0,6.687547980961154,25.0,,4.0,185600.0,7.594181275643416,59.5,,2013,0,0
6811,9.0,9.0,6.687547980961154,0.5,,5.0,185600.0,7.594181275643416,39.5,Female,2013,0,0
6812,8.0,8.0,6.687547980961154,0.5,,3.0,101499.42,7.594181275643416,29.5,Female,2013,0,0
6813,10.0,10.0,6.687547980961154,18.0,,4.0,97531.3058708866,7.594181275643416,59.5,,2013,1,0
6814,7.0,7.0,6.687547980961154,18.0,,3.0,20299.42,7.594181275643416,29.5,Male,2013,0,0
6815,10.0,9.0,6.687547980961154,0.5,,4.0,97531.3058708866,7.594181275643416,29.5,Female,2013,1,0
6816,8.0,9.0,6.687547980961154,25.0,,5.0,144999.41999999998,7.594181275643416,29.5,Female,2013,0,0
6817,8.0,9.0,6.687547980961154,25.0,,4.0,72499.42,7.594181275643416,59.5,Female,2013,1,0
6818,8.0,6.0,6.687547980961154,5.5,,3.0,144999.41999999998,7.594181275643416,29.5,Female,2013,0,0
6819,10.0,9.0,6.687547980961154,0.5,,4.0,101499.42,7.594181275643416,29.5,Female,2013,0,0
6820,10.0,10.0,6.687547980961154,25.0,,4.0,97531.3058708866,7.594181275643416,80.0,Female,2013,0,0
6821,1.0,4.0,6.687547980961154,5.5,,3.0,5800.0,7.594181275643416,49.5,Female,2013,1,0
6822,9.0,7.0,6.687547980961154,2.0,,4.0,101499.42,7.594181275643416,29.5,Male,2013,0,1
6823,10.0,9.0,6.687547980961154,25.0,,5.0,97531.3058708866,7.594181275643416,80.0,Male,2013,0,0
6824,7.0,8.0,6.687547980961154,2.0,,3.0,43499.42,7.594181275643416,21.0,Female,2013,0,0
6825,3.0,4.0,6.687547980961154,11.6967409537503,,4.0,72499.42,7.594181275643416,49.5,Male,2013,1,0
6826,9.0,8.0,6.687547980961154,2.0,,4.0,43499.42,7.594181275643416,29.5,Male,2013,0,0
6827,10.0,9.0,6.687547980961154,25.0,,5.0,43499.42,7.594181275643416,80.0,Male,2013,0,0
6828,8.0,6.0,6.687547980961154,5.5,,3.0,144999.41999999998,7.594181275643416,21.0,Female,2013,0,0
6829,8.0,6.0,6.687547980961154,2.0,,3.0,43499.42,7.594181275643416,29.5,Male,2013,0,0
6830,6.0,5.0,6.687547980961154,25.0,,2.0,20299.42,7.594181275643416,69.5,Male,2013,0,0
6831,9.0,9.0,6.687547980961154,25.0,,4.0,72499.42,7.594181275643416,49.5,Male,2013,0,0
6832,7.0,7.0,6.687547980961154,0.5,,2.0,5800.0,7.594181275643416,21.0,Female,2013,0,1
6833,9.0,9.0,6.687547980961154,5.5,,4.0,144999.41999999998,7.594181275643416,39.5,Female,2013,1,0
6834,10.0,10.0,6.687547980961154,25.0,,5.0,43499.42,7.594181275643416,49.5,Male,2013,0,0
6835,8.0,8.0,6.687547980961154,9.0,,5.0,72499.42,7.594181275643416,29.5,Female,2013,0,0
6836,6.0,9.0,6.687547980961154,0.5,,4.0,185600.0,7.594181275643416,39.5,Male,2013,0,0
6837,7.0,8.0,6.687547980961154,11.6967409537503,,4.0,144999.41999999998,7.594181275643416,49.5,Male,2013,0,1
6838,7.0,5.0,6.687547980961154,2.0,,5.0,97531.3058708866,7.594181275643416,39.5,Female,2013,0,0
6839,10.0,8.0,6.687547980961154,25.0,,4.0,101499.42,7.594181275643416,69.5,Female,2013,0,0
6840,9.0,8.0,6.687547980961154,9.0,,4.0,97531.3058708866,7.594181275643416,49.5,Male,2013,1,0
6841,8.0,7.0,6.687547980961154,0.5,,4.0,43499.42,7.594181275643416,29.5,Male,2013,0,1
6842,5.0,6.0,6.687547980961154,9.0,,4.0,101499.42,7.594181275643416,29.5,Male,2013,1,0
6843,5.0,6.0,6.687547980961154,9.0,,4.0,101499.42,7.594181275643416,29.5,Male,2013,1,0
6844,10.0,10.0,6.687547980961154,2.0,,5.0,20299.42,7.594181275643416,29.5,Male,2013,0,0
6845,9.0,7.0,6.687547980961154,25.0,,5.0,97531.3058708866,7.594181275643416,59.5,Female,2013,0,0
6846,8.0,6.0,6.687547980961154,11.6967409537503,,5.0,101499.42,7.594181275643416,59.5,Male,2013,0,0
6847,8.0,10.0,6.687547980961154,25.0,,4.013248542660308,101499.42,7.594181275643416,59.5,Female,2013,0,0
6848,8.0,9.0,6.687547980961154,2.0,,4.0,43499.42,7.594181275643416,29.5,Female,2013,0,0
6849,8.0,9.0,6.687547980961154,18.0,,3.0,144999.41999999998,7.594181275643416,29.5,Female,2013,0,0
6850,9.0,9.0,6.687547980961154,25.0,,3.0,43499.42,7.594181275643416,69.5,Male,2013,0,0
6851,10.0,8.0,6.687547980961154,2.0,,5.0,97531.3058708866,7.594181275643416,29.5,Female,2013,0,0
6852,9.0,9.0,6.687547980961154,18.0,,5.0,20299.42,7.594181275643416,69.5,Female,2013,0,0
6853,7.0,9.0,6.687547980961154,25.0,,5.0,97531.3058708866,7.594181275643416,21.0,Male,2013,0,0
6854,7.0,7.0,6.687547980961154,2.0,,4.0,20299.42,7.594181275643416,29.5,Female,2013,0,1
6855,8.0,7.0,6.687547980961154,9.0,,3.0,97531.3058708866,7.594181275643416,39.5,Male,2013,0,0
6856,7.0,8.0,6.687547980961154,2.0,,4.0,101499.42,7.594181275643416,29.5,Female,2013,0,0
6857,10.0,10.0,6.687547980961154,25.0,,5.0,97531.3058708866,7.594181275643416,49.5,Female,2013,1,0
6858,4.0,10.0,6.687547980961154,25.0,,4.0,43499.42,7.594181275643416,59.5,Male,2013,1,0
6859,5.0,8.0,6.687547980961154,9.0,,5.0,185600.0,7.594181275643416,39.5,Female,2013,1,0
6860,9.0,7.0,6.687547980961154,25.0,,4.0,72499.42,7.594181275643416,49.5,Female,2013,1,0
6861,10.0,10.0,6.687547980961154,5.5,,5.0,5800.0,7.594181275643416,29.5,Female,2013,1,0
6862,6.0,8.0,6.687547980961154,2.0,,4.0,43499.42,7.594181275643416,29.5,Male,2013,0,0
6863,9.0,6.0,6.687547980961154,0.5,,4.013248542660308,185600.0,7.594181275643416,29.5,Female,2013,0,0
6864,8.0,7.0,6.687547980961154,2.0,,3.0,97531.3058708866,7.594181275643416,29.5,Male,2013,0,0
6865,7.0,8.0,6.687547980961154,0.5,,3.0,43499.42,7.594181275643416,21.0,Female,2013,0,0
6866,6.0,6.0,6.687547980961154,11.6967409537503,,2.0,72499.42,7.594181275643416,59.5,Male,2013,0,0
6867,9.0,9.0,6.687547980961154,2.0,,4.0,144999.41999999998,7.594181275643416,43.23844859998021,Male,2013,0,0
6868,8.0,9.0,6.687547980961154,25.0,,4.0,72499.42,7.594181275643416,59.5,Male,2013,0,0
6869,10.0,10.0,6.687547980961154,25.0,,5.0,97531.3058708866,7.594181275643416,69.5,Male,2013,0,0
6870,7.0,8.0,6.687547980961154,5.5,,5.0,20299.42,7.594181275643416,29.5,Male,2013,0,1
6871,9.0,9.0,6.687547980961154,2.0,,4.0,101499.42,7.594181275643416,39.5,Male,2013,1,0
6872,5.0,9.0,6.687547980961154,25.0,,5.0,43499.42,7.594181275643416,49.5,Female,2013,0,0
6873,6.0,5.0,6.687547980961154,5.5,,3.0,20299.42,7.594181275643416,29.5,Female,2013,1,0
6874,9.0,8.0,6.687547980961154,2.0,,4.013248542660308,144999.41999999998,7.594181275643416,39.5,Male,2013,0,0
6875,8.0,9.0,6.687547980961154,5.5,,4.0,101499.42,7.594181275643416,29.5,Female,2013,0,0
6876,10.0,10.0,6.687547980961154,25.0,,5.0,5800.0,7.594181275643416,59.5,Male,2013,0,0
6877,10.0,10.0,6.687547980961154,25.0,,5.0,20299.42,7.594181275643416,80.0,Male,2013,0,0
6878,10.0,10.0,6.687547980961154,25.0,,5.0,20299.42,7.594181275643416,69.5,Female,2013,0,0
6879,10.0,10.0,6.687547980961154,25.0,,4.0,97531.3058708866,7.594181275643416,59.5,Male,2013,1,0
6880,8.0,9.0,6.687547980961154,2.0,,5.0,43499.42,7.594181275643416,39.5,Female,2013,0,0
6881,10.0,10.0,6.687547980961154,5.5,,5.0,72499.42,7.594181275643416,29.5,Female,2013,0,0
6882,5.0,9.0,6.687547980961154,2.0,,4.0,144999.41999999998,7.594181275643416,21.0,Female,2013,0,0
6883,1.0,1.0,6.687547980961154,11.6967409537503,,1.0,20299.42,7.594181275643416,39.5,Female,2013,0,0
6884,8.0,7.0,6.687547980961154,2.0,,4.0,43499.42,7.594181275643416,29.5,Female,2013,0,1
6885,10.0,10.0,6.687547980961154,25.0,,5.0,43499.42,7.594181275643416,69.5,Male,2013,0,0
6886,10.0,10.0,6.687547980961154,18.0,,5.0,5800.0,7.594181275643416,80.0,Male,2013,0,0
6887,9.0,9.0,6.687547980961154,25.0,,4.013248542660308,5800.0,7.594181275643416,80.0,Female,2013,0,0
6888,8.0,8.0,6.687547980961154,9.0,,4.0,72499.42,7.594181275643416,29.5,Male,2013,0,0
6889,9.0,5.0,6.687547980961154,2.0,,4.0,185600.0,7.594181275643416,49.5,Female,2013,0,0
6890,5.0,3.0,6.687547980961154,0.5,,4.0,185600.0,7.594181275643416,39.5,Female,2013,0,0
6891,8.0,8.0,6.687547980961154,5.5,,4.0,97531.3058708866,7.594181275643416,29.5,Male,2013,0,1
6892,8.0,9.0,6.687547980961154,13.0,,4.0,144999.41999999998,7.594181275643416,39.5,Female,2013,0,0
6893,5.0,5.0,6.687547980961154,25.0,,4.0,20299.42,7.594181275643416,69.5,Female,2013,0,0
6894,9.0,9.0,6.687547980961154,25.0,,4.0,97531.3058708866,7.594181275643416,69.5,Female,2013,0,0
6895,9.0,8.0,6.687547980961154,2.0,,5.0,185600.0,7.594181275643416,29.5,Female,2013,0,0
6896,8.0,8.0,6.687547980961154,18.0,,5.0,144999.41999999998,7.594181275643416,49.5,Male,2013,1,0
6897,8.0,7.0,6.687547980961154,25.0,,4.0,72499.42,7.594181275643416,59.5,Male,2013,0,0
6898,8.0,7.0,6.687547980961154,25.0,,4.0,20299.42,7.594181275643416,69.5,Male,2013,0,0
6899,7.0,9.0,6.687547980961154,5.5,,5.0,43499.42,7.594181275643416,29.5,Male,2013,1,0
6900,9.0,7.0,6.687547980961154,5.5,,4.0,97531.3058708866,7.594181275643416,29.5,Female,2013,1,0
6901,7.0,6.0,6.687547980961154,13.0,,3.0,72499.42,7.594181275643416,49.5,Female,2013,0,0
6902,1.0,10.0,6.687547980961154,9.0,,5.0,5800.0,7.594181275643416,69.5,Female,2013,0,0
6903,8.0,1.0,6.687547980961154,25.0,,3.0,97531.3058708866,7.594181275643416,59.5,Female,2013,0,0
6904,4.0,10.0,6.687547980961154,5.5,,5.0,5800.0,7.594181275643416,39.5,Male,2013,0,0
6905,8.0,7.0,6.687547980961154,5.5,,5.0,144999.41999999998,7.594181275643416,49.5,Female,2013,0,0
6906,9.0,9.0,6.687547980961154,25.0,,5.0,97531.3058708866,7.594181275643416,69.5,Male,2013,0,0
6907,9.0,8.0,6.687547980961154,2.0,,3.0,97531.3058708866,7.594181275643416,29.5,Female,2013,0,0
6908,10.0,10.0,6.687547980961154,25.0,,5.0,72499.42,7.594181275643416,80.0,Female,2013,0,0
6909,8.0,8.0,6.687547980961154,5.5,,4.0,144999.41999999998,7.594181275643416,29.5,Female,2013,0,0
6910,9.0,9.0,6.687547980961154,11.6967409537503,,4.013248542660308,97531.3058708866,7.594181275643416,43.23844859998021,,2013,0,0
6911,9.0,9.0,6.687547980961154,2.0,,4.013248542660308,97531.3058708866,7.594181275643416,29.5,Male,2013,0,0
6912,6.0,8.0,6.687547980961154,5.5,,4.0,101499.42,7.594181275643416,39.5,Female,2013,0,0
6913,8.0,9.0,6.687547980961154,13.0,,5.0,72499.42,7.594181275643416,49.5,Male,2013,1,0
6914,10.0,7.0,6.687547980961154,5.5,,3.0,144999.41999999998,7.594181275643416,39.5,Male,2013,0,1
6915,8.0,9.0,6.687547980961154,2.0,,3.0,72499.42,7.594181275643416,29.5,Male,2013,0,0
6916,9.0,9.0,6.687547980961154,25.0,,4.0,97531.3058708866,7.594181275643416,49.5,Female,2013,0,0
6917,8.0,7.0,6.687547980961154,25.0,,4.0,101499.42,7.594181275643416,59.5,Male,2013,0,0
6918,10.0,1.0,6.687547980961154,2.0,,4.013248542660308,101499.42,7.594181275643416,39.5,Female,2013,0,0
6919,10.0,1.0,6.687547980961154,25.0,,4.0,95849.73163173338,7.594181275643416,69.5,Female,2015,0,0
6920,2.0,9.0,6.687547980961154,2.0,,5.0,19949.429999999997,7.594181275643416,29.5,Male,2015,1,0
6921,2.0,10.0,6.687547980961154,2.0,,5.0,239399.99999999997,7.594181275643416,69.5,Male,2015,0,0
6922,10.0,10.0,6.687547980961154,18.0,,1.0,239399.99999999997,7.594181275643416,80.0,Female,2015,1,1
6923,5.0,6.0,6.687547980961154,13.0,,3.0,5699.999999999999,7.594181275643416,29.5,Male,2015,0,0
6924,2.0,6.0,6.687547980961154,2.0,,5.0,42749.42999999999,7.594181275643416,29.5,Male,2015,0,0
6925,5.0,5.0,6.687547980961154,25.0,,1.0,19949.429999999997,7.594181275643416,80.0,Male,2015,0,0
6926,7.0,6.0,6.687547980961154,25.0,,5.0,142499.43,7.594181275643416,59.5,Female,2015,0,0
6927,4.0,5.0,6.687547980961154,5.5,,4.0,42749.42999999999,7.594181275643416,29.5,Female,2015,0,0
6928,9.0,6.0,6.687547980961154,25.0,,3.0,42749.42999999999,7.594181275643416,69.5,Male,2015,0,0
6929,5.0,7.0,6.687547980961154,2.0,,5.0,42749.42999999999,7.594181275643416,29.5,Female,2015,0,0
6930,3.0,8.0,6.687547980961154,0.5,,5.0,95849.73163173338,7.594181275643416,21.0,Female,2015,0,0
6931,8.0,9.0,6.687547980961154,18.0,,5.0,95849.73163173338,7.594181275643416,59.5,Female,2015,0,0
6932,7.0,6.0,6.687547980961154,25.0,,4.0,99749.43,7.594181275643416,49.5,Female,2015,1,0
6933,7.0,4.0,6.687547980961154,2.0,,4.013248542660308,99749.43,7.594181275643416,29.5,Female,2015,0,0
6934,6.0,5.0,6.687547980961154,25.0,,4.013248542660308,42749.42999999999,7.594181275643416,59.5,Female,2015,0,0
6935,6.0,8.0,6.687547980961154,9.0,,5.0,239399.99999999997,7.594181275643416,49.5,Female,2015,0,0
6936,7.0,9.0,6.687547980961154,5.5,,5.0,142499.43,7.594181275643416,29.5,Female,2015,0,0
6937,7.0,6.0,6.687547980961154,5.5,,3.0,95849.73163173338,7.594181275643416,49.5,Female,2015,0,0
6938,5.0,7.0,6.687547980961154,13.0,,4.0,99749.43,7.594181275643416,49.5,Male,2015,0,0
6939,7.0,8.0,6.687547980961154,9.0,,4.0,42749.42999999999,7.594181275643416,49.5,Female,2015,0,0
6940,8.0,10.0,6.687547980961154,25.0,,5.0,71249.43,7.594181275643416,80.0,Female,2015,0,0
6941,7.0,8.0,6.687547980961154,0.5,,4.0,42749.42999999999,7.594181275643416,21.0,Male,2015,0,0
6942,6.0,7.0,6.687547980961154,13.0,,3.0,142499.43,7.594181275643416,59.5,Female,2015,0,0
6943,8.0,9.0,6.687547980961154,0.5,,5.0,99749.43,7.594181275643416,29.5,Female,2015,0,1
6944,6.0,8.0,6.687547980961154,25.0,,4.0,42749.42999999999,7.594181275643416,59.5,Male,2015,0,0
6945,7.0,7.0,6.687547980961154,2.0,,4.0,95849.73163173338,7.594181275643416,29.5,Male,2015,0,0
6946,6.0,9.0,6.687547980961154,5.5,,4.0,142499.43,7.594181275643416,49.5,Female,2015,0,0
6947,6.0,10.0,6.687547980961154,5.5,,5.0,71249.43,7.594181275643416,29.5,Female,2015,0,0
6948,8.0,9.0,6.687547980961154,13.0,,5.0,71249.43,7.594181275643416,39.5,Female,2015,0,0
6949,4.0,4.0,6.687547980961154,5.5,,4.013248542660308,19949.429999999997,7.594181275643416,49.5,Male,2015,0,0
6950,8.0,8.0,6.687547980961154,18.0,,3.0,99749.43,7.594181275643416,59.5,Female,2015,0,0
6951,7.0,7.0,6.687547980961154,0.5,,3.0,99749.43,7.594181275643416,39.5,Male,2015,0,0
6952,8.0,7.0,6.687547980961154,5.5,,4.013248542660308,99749.43,7.594181275643416,49.5,Male,2015,0,0
6953,8.0,7.0,6.687547980961154,5.5,,4.0,239399.99999999997,7.594181275643416,39.5,Male,2015,0,0
6954,7.0,9.0,6.687547980961154,2.0,,3.0,95849.73163173338,7.594181275643416,29.5,Female,2015,0,1
6955,7.0,8.0,6.687547980961154,2.0,,4.0,42749.42999999999,7.594181275643416,29.5,Female,2015,0,1
6956,8.0,7.0,6.687547980961154,5.5,,4.0,142499.43,7.594181275643416,39.5,Male,2015,0,0
6957,7.0,7.0,6.687547980961154,18.0,,5.0,71249.43,7.594181275643416,39.5,Female,2015,1,0
6958,5.0,7.0,6.687547980961154,5.5,,3.0,142499.43,7.594181275643416,39.5,Male,2015,0,0
6959,8.0,6.0,6.687547980961154,9.0,,5.0,142499.43,7.594181275643416,29.5,Male,2015,0,0
6960,6.0,7.0,6.687547980961154,5.5,,3.0,71249.43,7.594181275643416,49.5,Male,2015,0,0
6961,10.0,8.0,6.687547980961154,2.0,,2.0,42749.42999999999,7.594181275643416,21.0,Male,2015,0,0
6962,7.0,8.0,6.687547980961154,0.5,,4.0,71249.43,7.594181275643416,21.0,Female,2015,0,0
